entity_id,name,country_iso3,entity_type,sector_code,influence_score,rank,revenue_usd,employee_count,years_active
vparty_7061,Hope Force,BEN,political_party,,0.01694915254237288,608.0,,,2.0
vparty_7062,Union for Progress and Democracy,BEN,political_party,,0.0,951.0,,,1.0
vparty_7063,Impulse for a New Vision of the Republic,BEN,political_party,,0.0,951.0,,,1.0
vparty_7064,Party for Progress and Democracy,BEN,political_party,,0.0,951.0,,,1.0
vparty_7065,Party for Democracy and Solidarity,BEN,political_party,,0.0,951.0,,,1.0
vparty_7071,Alliance for a Democratic Dynamic,BEN,political_party,,0.0,951.0,,,1.0
vparty_7072,Union for the Triumph of Democratic Renewal,BEN,political_party,,0.0,951.0,,,1.0
vparty_7096,Rally for Progress and Renewal,BEN,political_party,,0.0,951.0,,,1.0
vparty_7193,Dahomeyan Progressive Union,BEN,political_party,,0.0,951.0,,,1.0
vparty_7194,African People's Bloc,BEN,political_party,,0.01694915254237288,608.0,,,2.0
vparty_93299,alliance: Presidential Movement,BEN,political_party,,0.0,951.0,,,1.0
vparty_93300,alliance: Opposition,BEN,political_party,,0.0,951.0,,,1.0
vparty_93513,alliance: PNDD-PRD,BEN,political_party,,0.0,951.0,,,1.0
vparty_93514,alliance: PSD-UNSP,BEN,political_party,,0.0,951.0,,,1.0
vparty_93515,alliance: MNDD-MSUP-UDRN,BEN,political_party,,0.0,951.0,,,1.0
vparty_93516,alliance: Amana Alliance,BEN,political_party,,0.0,951.0,,,1.0
vparty_93517,alliance: Hope Force - Union for Change,BEN,political_party,,0.0,951.0,,,1.0
vparty_93518,alliance: Alliance RB-RP (Benin Rebirth Party-Patriotic Revival Party),BEN,political_party,,0.0,951.0,,,1.0
vparty_93519,alliance: Sun Alliance,BEN,political_party,,0.0,951.0,,,1.0
vparty_93520,alliance: United Democratic Forces Alliance (FDU),BEN,political_party,,0.0,951.0,,,1.0
vparty_93521,alliance: National Alliance for Development and Democracy (AND),BEN,political_party,,0.0,951.0,,,1.0
vparty_93522,alliance: Progressive Union,BEN,political_party,,0.0,951.0,,,1.0
vparty_93523,alliance: Republican Bloc,BEN,political_party,,0.0,951.0,,,1.0
vparty_3822,Bhutan Peace and Prosperity Party,BTN,political_party,,0.01694915254237288,608.0,,,2.0
vparty_3823,People’s Democratic Party,BTN,political_party,,0.01694915254237288,608.0,,,2.0
vparty_3569,independent,BFA,political_party,,0.0,951.0,,,1.0
vparty_4313,Congress for Democracy and Progress,BFA,political_party,,0.0847457627118644,257.0,,,6.0
vparty_4314,Alliance for Democracy and Federation–African Democratic Rally,BFA,political_party,,0.03389830508474576,470.0,,,3.0
vparty_4315,Union for Progress and Reform,BFA,political_party,,0.01694915254237288,608.0,,,2.0
vparty_4317,Party for Democracy and Socialism / Metba,BFA,political_party,,0.0,951.0,,,1.0
vparty_5343,National Convention of Progressive Patriots–Social Democratic Party,BFA,political_party,,0.0,951.0,,,1.0
vparty_5769,People's Movement for Progress,BFA,political_party,,0.0,951.0,,,1.0
vparty_5774,Voltaic Democratic Union / African Democratic Rally,BFA,political_party,,0.13559322033898305,153.0,,,9.0
vparty_5807,National Union for Democracy and Development,BFA,political_party,,0.0,951.0,,,1.0
vparty_5899,Voltaic Progressive Union,BFA,political_party,,0.0,951.0,,,1.0
vparty_5901,Party for Democracy and Progress,BFA,political_party,,0.0,951.0,,,1.0
vparty_6192,African Regroupment Party,BFA,political_party,,0.03389830508474576,470.0,,,3.0
vparty_6415,Popular Front,BFA,political_party,,0.0,951.0,,,1.0
vparty_6449,National Liberation Movement,BFA,political_party,,0.0,951.0,,,1.0
vparty_6570,Alliance for Democracy and Federation,BFA,political_party,,0.06779661016949153,321.0,,,5.0
vparty_7204,Voltaic Democratic Movement,BFA,political_party,,0.0,951.0,,,1.0
vparty_7205,Unified Democratic Party,BFA,political_party,,0.0,951.0,,,1.0
vparty_7206,Entente Fada N'Gourma,BFA,political_party,,0.0,951.0,,,1.0
vparty_7207,African Popular Movement,BFA,political_party,,0.0,951.0,,,1.0
vparty_7329,Voltaic Union,BFA,political_party,,0.01694915254237288,608.0,,,2.0
vparty_7330,Voltaic Democratic Party–African Democratic Rally,BFA,political_party,,0.0,951.0,,,1.0
vparty_7331,Rally of the French People,BFA,political_party,,0.0,951.0,,,1.0
vparty_7332,Social and Economic Action,BFA,political_party,,0.0,951.0,,,1.0
vparty_7333,Union for the Defence of the Interests of Upper Volta,BFA,political_party,,0.0,951.0,,,1.0
vparty_3355,independent,KHM,political_party,,0.0,951.0,,,1.0
vparty_3761,Norodom Ranariddh Party,KHM,political_party,,0.0,951.0,,,1.0
vparty_3762,Sam Rainsy Party,KHM,political_party,,0.03389830508474576,470.0,,,3.0
vparty_3763,Human Rights' Party,KHM,political_party,,0.0,951.0,,,1.0
vparty_3764,"National United Front for an Independent, Neutral, Peaceful, and Cooperative Cambodia",KHM,political_party,,0.06779661016949153,321.0,,,5.0
vparty_3765,Cambodian Peoples' Party / Kampuchean People's Revolutionary Party,KHM,political_party,,0.1016949152542373,214.0,,,7.0
vparty_4721,People's Socialist Community,KHM,political_party,,0.05084745762711865,400.0,,,4.0
vparty_4722,Democratic Party,KHM,political_party,,0.05084745762711865,400.0,,,4.0
vparty_5521,Cambodia National Rescue Party,KHM,political_party,,0.0,951.0,,,1.0
vparty_5830,National United Front of Kampuchea,KHM,political_party,,0.0,951.0,,,1.0
vparty_6887,Social Republican Party,KHM,political_party,,0.0,951.0,,,1.0
vparty_6888,Liberal Party / Constitutionalist Party,KHM,political_party,,0.03389830508474576,470.0,,,3.0
vparty_6889,Victorious North-East Party,KHM,political_party,,0.0,951.0,,,1.0
vparty_2304,Party of the Functional Groups,IDN,political_party,,0.1694915254237288,110.0,,,11.0
vparty_2556,Prosperous Justice Party / Welfare and Justice Party,IDN,political_party,,0.05084745762711865,400.0,,,4.0
vparty_2557,National Mandate Party,IDN,political_party,,0.06779661016949153,321.0,,,5.0
vparty_2558,United Development Party,IDN,political_party,,0.15254237288135594,124.0,,,10.0
vparty_2559,National Awakening Party,IDN,political_party,,0.06779661016949153,321.0,,,5.0
vparty_2560,Indonesian Democratic Party of Struggle,IDN,political_party,,0.06779661016949153,321.0,,,5.0
vparty_2561,Democratic Party,IDN,political_party,,0.05084745762711865,400.0,,,4.0
vparty_4495,Great Indonesia Movement Party,IDN,political_party,,0.03389830508474576,470.0,,,3.0
vparty_4496,Nasdem Party,IDN,political_party,,0.01694915254237288,608.0,,,2.0
vparty_4497,People's Conscience Party,IDN,political_party,,0.0,951.0,,,1.0
vparty_4498,The Indonesian Democratic Party,IDN,political_party,,0.05084745762711865,400.0,,,4.0
vparty_4500,Indonesian National Party,IDN,political_party,,0.01694915254237288,608.0,,,2.0
vparty_4501,Muslim Party of Indonesia,IDN,political_party,,0.0,951.0,,,1.0
vparty_4503,Communist Party of Indonesia,IDN,political_party,,0.0,951.0,,,1.0
vparty_5299,Moslem Scholars League,IDN,political_party,,0.01694915254237288,608.0,,,2.0
vparty_5300,Masyumi Party,IDN,political_party,,0.0,951.0,,,1.0
vparty_7446,Moderate right-wing [no-party],IDN,political_party,,0.06779661016949153,321.0,,,5.0
vparty_7447,Moderate left-wing [no-party],IDN,political_party,,0.06779661016949153,321.0,,,5.0
vparty_7448,Left-wing [no-party],IDN,political_party,,0.0847457627118644,257.0,,,6.0
vparty_7449,Right-wing [no-party],IDN,political_party,,0.0847457627118644,257.0,,,6.0
vparty_93384,unknown: Middle group,IDN,political_party,,0.0,951.0,,,1.0
vparty_2314,Liberation Front of Mozambique,MOZ,political_party,,0.11864406779661017,185.0,,,8.0
vparty_2315,Mozambican National Resistance,MOZ,political_party,,0.0847457627118644,257.0,,,6.0
vparty_3813,Democratic Movement of Mozambique,MOZ,political_party,,0.01694915254237288,608.0,,,2.0
vparty_6083,Democratic Union,MOZ,political_party,,0.0,951.0,,,1.0
vparty_3463,independent,NPL,political_party,,0.05084745762711865,400.0,,,4.0
vparty_3753,National Democratic Party,NPL,political_party,,0.05084745762711865,400.0,,,4.0
vparty_3754,Madeshi People's Rights Forum Nepal,NPL,political_party,,0.01694915254237288,608.0,,,2.0
vparty_3755,Communist Party of Nepal (Unified Marxist–Leninist),NPL,political_party,,0.1016949152542373,214.0,,,7.0
vparty_3756,Nepali Congress,NPL,political_party,,0.11864406779661017,185.0,,,8.0
vparty_3759,Communist Party of Nepal (Maoist),NPL,political_party,,0.05084745762711865,400.0,,,4.0
vparty_6724,United People's Front of Nepal,NPL,political_party,,0.0,951.0,,,1.0
vparty_6978,Nepal Nationalist Gorkha Council,NPL,political_party,,0.0,951.0,,,1.0
vparty_7625,"Federal Socialist Forum, Nepal",NPL,political_party,,0.0,951.0,,,1.0
vparty_7991,National People's Party Nepal,NPL,political_party,,0.0,951.0,,,1.0
vparty_93429,technical: Appointees,NPL,political_party,,0.03389830508474576,470.0,,,3.0
vparty_185,Conservative Party,NIC,political_party,,0.22033898305084745,82.0,,,14.0
vparty_286,Constitutionalist Liberal Party,NIC,political_party,,0.0847457627118644,257.0,,,6.0
vparty_395,Sandinista Renovation Movement,NIC,political_party,,0.0,951.0,,,1.0
vparty_769,Sandinista National Liberation Front,NIC,political_party,,0.1016949152542373,214.0,,,7.0
vparty_1640,Nicaraguan Liberal Alliance,NIC,political_party,,0.01694915254237288,608.0,,,2.0
vparty_1738,Nicaraguan Resistance Party,NIC,political_party,,0.0,951.0,,,1.0
vparty_3656,Independent Liberal Party,NIC,political_party,,0.06779661016949153,321.0,,,5.0
vparty_4749,Nationalist Liberal Party,NIC,political_party,,0.13559322033898305,153.0,,,9.0
vparty_4750,Traditional Conservative Party,NIC,political_party,,0.01694915254237288,608.0,,,2.0
vparty_5103,Democratic Conservative Party,NIC,political_party,,0.0,951.0,,,1.0
vparty_5384,Liberal Party,NIC,political_party,,0.06779661016949153,321.0,,,5.0
vparty_5699,Popular Social Christian Party,NIC,political_party,,0.0,951.0,,,1.0
vparty_6847,Nicaraguan Conservative Party,NIC,political_party,,0.01694915254237288,608.0,,,2.0
vparty_7145,National Opposition Union,NIC,political_party,,0.0,951.0,,,1.0
vparty_7146,Social Christian Party,NIC,political_party,,0.0,951.0,,,1.0
vparty_7147,Independent Liberal Party for National Unity,NIC,political_party,,0.0,951.0,,,1.0
vparty_7149,Neoliberal Party,NIC,political_party,,0.0,951.0,,,1.0
vparty_93430,alliance: Liberal Nationalist Party (PLN) / Conservative Nationalist Party (PCN),NIC,political_party,,0.0,951.0,,,1.0
vparty_93431,alliance: Traditional Conservative Party (PCT) / Constitutionalist Liberal Party (PLC),NIC,political_party,,0.0,951.0,,,1.0
vparty_93432,alliance: UNO,NIC,political_party,,0.0,951.0,,,1.0
vparty_93575,alliance: Liberal Alliance,NIC,political_party,,0.0,951.0,,,1.0
vparty_2325,Nigerien Party for Democracy and Socialism,NER,political_party,,0.0847457627118644,257.0,,,6.0
vparty_2350,National Movement for the Development of Society,NER,political_party,,0.11864406779661017,185.0,,,8.0
vparty_2351,Nigerien Alliance for Democracy and Progress,NER,political_party,,0.05084745762711865,400.0,,,4.0
vparty_2352,Democratic and Social Convention,NER,political_party,,0.05084745762711865,400.0,,,4.0
vparty_2849,independent,NER,political_party,,0.0,951.0,,,1.0
vparty_5347,Nigerien Progressive Party – African Democratic Rally,NER,political_party,,0.05084745762711865,400.0,,,4.0
vparty_5348,Social Democratic Rally,NER,political_party,,0.01694915254237288,608.0,,,2.0
vparty_5385,Nigerien Democratic Movement for an African Federation,NER,political_party,,0.01694915254237288,608.0,,,2.0
vparty_5645,Union for Democracy and the Republic,NER,political_party,,0.0,951.0,,,1.0
vparty_5647,Union of Popular Forces for Democracy and Progress,NER,political_party,,0.01694915254237288,608.0,,,2.0
vparty_5804,Rally for Democracy and Progress / National Union of Independents for Democratic Renewal,NER,political_party,,0.05084745762711865,400.0,,,4.0
vparty_6253,Party for People's Dignity,NER,political_party,,0.0,951.0,,,1.0
vparty_7301,Union of Nigerien Independents and Sympathisers,NER,political_party,,0.0,951.0,,,1.0
vparty_7627,Patriotic Movement for the Republic,NER,political_party,,0.0,951.0,,,1.0
vparty_2302,Patriotic Front,ZMB,political_party,,0.03389830508474576,470.0,,,3.0
vparty_2332,Forum for Democracy and Development,ZMB,political_party,,0.01694915254237288,608.0,,,2.0
vparty_2333,Movement for Multi-party Democracy,ZMB,political_party,,0.06779661016949153,321.0,,,5.0
vparty_2334,United National Independence Party,ZMB,political_party,,0.15254237288135594,124.0,,,10.0
vparty_2335,United Party for National Development,ZMB,political_party,,0.05084745762711865,400.0,,,4.0
vparty_2984,independent,ZMB,political_party,,0.03389830508474576,470.0,,,3.0
vparty_4125,Zambia Democratic Congress,ZMB,political_party,,0.0,951.0,,,1.0
vparty_4126,National Party,ZMB,political_party,,0.0,951.0,,,1.0
vparty_4128,Northern Rhodesian African National Congress,ZMB,political_party,,0.03389830508474576,470.0,,,3.0
vparty_5264,National Progressive Party,ZMB,political_party,,0.0,951.0,,,1.0
vparty_7187,United Democratic Alliance,ZMB,political_party,,0.0,951.0,,,1.0
vparty_7288,United Party,ZMB,political_party,,0.03389830508474576,470.0,,,3.0
vparty_7289,United Party,ZMB,political_party,,0.03389830508474576,470.0,,,3.0
vparty_7290,Dominion Party,ZMB,political_party,,0.0,951.0,,,1.0
vparty_7291,Central Africa Party,ZMB,political_party,,0.0,951.0,,,1.0
vparty_3305,Zimbabwe African National Union – Patriotic Front,ZWE,political_party,,0.13559322033898305,153.0,,,9.0
vparty_3547,independent,ZWE,political_party,,0.13559322033898305,153.0,,,9.0
vparty_3558,Movement for Democratic Change,ZWE,political_party,,0.01694915254237288,608.0,,,2.0
vparty_3559,Movement for Democratic Change – Tsvangirai,ZWE,political_party,,0.03389830508474576,470.0,,,3.0
vparty_3560,Movement for Democratic Change – Ncube,ZWE,political_party,,0.01694915254237288,608.0,,,2.0
vparty_5344,Zimbabwe African People's Union,ZWE,political_party,,0.01694915254237288,608.0,,,2.0
vparty_5345,Rhodesian Front / Conservative Alliance of Zimbabwe,ZWE,political_party,,0.11864406779661017,185.0,,,8.0
vparty_5346,Centre Party,ZWE,political_party,,0.0,951.0,,,1.0
vparty_6032,Zimbabwe African National Union-Ndongo,ZWE,political_party,,0.03389830508474576,470.0,,,3.0
vparty_6034,United African National Congress,ZWE,political_party,,0.01694915254237288,608.0,,,2.0
vparty_6239,Zimbabwe Unity Movement,ZWE,political_party,,0.0,951.0,,,1.0
vparty_6440,United National Federal Party,ZWE,political_party,,0.0,951.0,,,1.0
vparty_6615,Zimbabwe United People's Organization,ZWE,political_party,,0.0,951.0,,,1.0
vparty_7275,Rhodesia Party,ZWE,political_party,,0.06779661016949153,321.0,,,5.0
vparty_7276,Unionists,ZWE,political_party,,0.0,951.0,,,1.0
vparty_7277,Rhodesia Labour Party,ZWE,political_party,,0.1016949152542373,214.0,,,7.0
vparty_7278,Progressive Party,ZWE,political_party,,0.0,951.0,,,1.0
vparty_7279,Reform Party,ZWE,political_party,,0.03389830508474576,470.0,,,3.0
vparty_7280,United Party,ZWE,political_party,,0.1016949152542373,214.0,,,7.0
vparty_7281,Southern Rhodesian Labour Party,ZWE,political_party,,0.0,951.0,,,1.0
vparty_7282,Southern Rhodesian Liberal Party,ZWE,political_party,,0.01694915254237288,608.0,,,2.0
vparty_7283,United Party,ZWE,political_party,,0.1016949152542373,214.0,,,7.0
vparty_7285,Confederate Party,ZWE,political_party,,0.0,951.0,,,1.0
vparty_7286,Dominion Party,ZWE,political_party,,0.0,951.0,,,1.0
vparty_7370,Rhodesia Electoral Union,ZWE,political_party,,0.0,951.0,,,1.0
vparty_7484,African National Council Independents,ZWE,political_party,,0.0,951.0,,,1.0
vparty_7986,People's Democratic Party,ZWE,political_party,,0.0,951.0,,,1.0
vparty_7987,Transform Zimbabwe,ZWE,political_party,,0.0,951.0,,,1.0
vparty_7988,Zimbabwe People First,ZWE,political_party,,0.0,951.0,,,1.0
vparty_7989,Multi-Racial Democrats,ZWE,political_party,,0.0,951.0,,,1.0
vparty_93506,alliance: Rhodesia Labour Party-Responsible Government Association alliance,ZWE,political_party,,0.0,951.0,,,1.0
vparty_93606,alliance: Movement for Democratic Change Alliance,ZWE,political_party,,0.0,951.0,,,1.0
vparty_3415,independent,GIN,political_party,,0.0,951.0,,,1.0
vparty_4063,Rally of the People of Guinea Rainbow,GIN,political_party,,0.01694915254237288,608.0,,,2.0
vparty_4274,Union of Democratic Forces of Guinea,GIN,political_party,,0.0,951.0,,,1.0
vparty_4275,Union of Republican Forces,GIN,political_party,,0.0,951.0,,,1.0
vparty_4276,Union for Progress and Renewal,GIN,political_party,,0.01694915254237288,608.0,,,2.0
vparty_4737,Democratic Party of Guinea – African Democratic Rally,GIN,political_party,,0.0847457627118644,257.0,,,6.0
vparty_5600,Union for a New Republic,GIN,political_party,,0.0,951.0,,,1.0
vparty_5780,Unity and Progress Party,GIN,political_party,,0.01694915254237288,608.0,,,2.0
vparty_6446,Socialist Democracy of Guinea,GIN,political_party,,0.0,951.0,,,1.0
vparty_6595,African Bloc of Guinea,GIN,political_party,,0.0,951.0,,,1.0
vparty_7334,French Section of the Workers' International,GIN,political_party,,0.0,951.0,,,1.0
vparty_4932,independent,CIV,political_party,,0.01694915254237288,608.0,,,2.0
vparty_5096,Ivorian Popular Front,CIV,political_party,,0.06779661016949153,321.0,,,5.0
vparty_5097,Rally of the Republicans,CIV,political_party,,0.01694915254237288,608.0,,,2.0
vparty_5098,Democratic Party of Côte d'Ivoire — African Democratic Rally,CIV,political_party,,0.23728813559322035,77.0,,,15.0
vparty_7335,Party of the French Union of Côte d'Ivoire,CIV,political_party,,0.0,951.0,,,1.0
vparty_7607,Rally of Houphouëtists for Democracy and Peace,CIV,political_party,,0.0,951.0,,,1.0
vparty_4998,independent,MRT,political_party,,0.03389830508474576,470.0,,,3.0
vparty_5199,Rally of Democratic Forces / Assembly of Democratic Forces,MRT,political_party,,0.01694915254237288,608.0,,,2.0
vparty_5288,Democratic [and Social] Republican Party for Renewal,MRT,political_party,,0.05084745762711865,400.0,,,4.0
vparty_5289,Mauritanian People's Party,MRT,political_party,,0.05084745762711865,400.0,,,4.0
vparty_5693,People's Progressive Alliance,MRT,political_party,,0.01694915254237288,608.0,,,2.0
vparty_5819,Union for the Republic,MRT,political_party,,0.0,951.0,,,1.0
vparty_5896,National Rally for Reform and Development,MRT,political_party,,0.0,951.0,,,1.0
